4239,1031.25,31.25,-62.5
4250,1031.25,31.25,-62.5
4260,1031.25,31.25,-62.5
4270,1031.25,31.25,-62.5
4280,1031.25,31.25,-62.5
4290,1031.25,31.25,-62.5
4300,1031.25,62.5,-62.5
4310,1031.25,31.25,-62.5
4320,1031.25,31.25,-62.5
4330,1031.25,31.25,-62.5
4340,1031.25,31.25,-62.5
4350,1031.25,31.25,-62.5
4360,1031.25,31.25,-62.5
4371,1031.25,31.25,-62.5
4381,1031.25,62.5,-62.5
4391,1031.25,31.25,-62.5
4401,1031.25,31.25,-62.5
4411,1031.25,31.25,-62.5
4421,1031.25,31.25,-62.5
4431,1031.25,31.25,-62.5
4441,1031.25,31.25,-62.5
4451,1031.25,62.5,-62.5
4461,1031.25,62.5,-62.5
4471,1031.25,31.25,-62.5
4481,1031.25,62.5,-62.5
4491,1031.25,62.5,-62.5
4501,1031.25,62.5,-62.5
4511,1031.25,31.25,-62.5
4521,1000,31.25,-62.5
4531,1031.25,31.25,-62.5
4541,1031.25,31.25,-62.5
4551,1031.25,31.25,-62.5
4561,1031.25,31.25,-62.5
4571,1031.25,31.25,-31.25
4581,1031.25,31.25,-62.5
4591,1000,31.25,-62.5
4601,1031.25,31.25,-62.5
4611,1031.25,62.5,-62.5
4621,1031.25,31.25,-62.5
4631,1031.25,31.25,-62.5
4641,1062.5,31.25,-62.5
4651,1031.25,31.25,-62.5
4661,1031.25,31.25,-62.5
4671,1031.25,31.25,-62.5
4681,1031.25,31.25,-62.5
4691,1031.25,62.5,-31.25
4701,1031.25,31.25,-62.5
4711,1031.25,31.25,-62.5
4721,1031.25,62.5,-62.5
4731,1031.25,31.25,-93.75
4741,1031.25,62.5,-62.5
4751,1031.25,31.25,-62.5
4761,1031.25,31.25,-31.25
4771,1031.25,31.25,-62.5
4781,1031.25,31.25,-62.5
4791,1031.25,31.25,-62.5
4801,1031.25,31.25,-62.5
4811,1031.25,31.25,-62.5
4821,1031.25,31.25,-62.5
4831,1031.25,31.25,-62.5
4841,1062.5,31.25,-62.5
4851,1062.5,31.25,-62.5
4861,1031.25,31.25,-62.5
4871,1031.25,31.25,-62.5
4881,1031.25,31.25,-62.5
4891,1031.25,31.25,-62.5
4903,1000,31.25,-62.5
4913,1031.25,31.25,-62.5
4923,1031.25,31.25,-62.5
4934,1031.25,62.5,-62.5
4945,1031.25,62.5,-62.5
4956,1031.25,31.25,-62.5
4966,1031.25,31.25,-62.5
4976,1031.25,31.25,-62.5
4986,1000,31.25,-62.5
4996,1031.25,31.25,-62.5
5007,1031.25,31.25,-93.75
5017,1062.5,31.25,-93.75
5028,1031.25,62.5,-93.75
5038,1031.25,31.25,-62.5
5049,1000,31.25,-62.5
5059,1031.25,31.25,-62.5
5069,1000,31.25,-62.5
5079,1031.25,31.25,-93.75
5090,1031.25,31.25,-93.75
5100,1031.25,31.25,-93.75
5110,1031.25,62.5,-62.5
5121,1031.25,31.25,-62.5
5131,1031.25,31.25,-62.5
5141,1031.25,31.25,-62.5
5151,1031.25,31.25,-62.5
5161,1062.5,31.25,-62.5
5171,1062.5,31.25,-62.5
5181,1031.25,31.25,-62.5
5191,1031.25,31.25,-93.75
5201,1031.25,31.25,-93.75
5211,1031.25,31.25,-62.5
5221,1000,31.25,-62.5
5231,1031.25,31.25,-62.5
5241,1031.25,31.25,-93.75
5251,1031.25,31.25,-62.5
5262,1031.25,31.25,-62.5
5272,1031.25,31.25,-62.5
5283,1031.25,31.25,-62.5
5293,1031.25,31.25,-62.5
5303,1031.25,0,-93.75
5313,1031.25,31.25,-93.75
5324,1031.25,31.25,-62.5
5335,1000,31.25,-62.5
5346,1000,31.25,-62.5
5356,1031.25,31.25,-62.5
5366,1031.25,31.25,-62.5
5376,1031.25,31.25,-62.5
5386,1031.25,31.25,-93.75
5396,1031.25,31.25,-62.5
5406,1031.25,31.25,-62.5
5416,1031.25,31.25,-93.75
5426,1031.25,31.25,-62.5
5436,1031.25,31.25,-62.5
5446,1031.25,31.25,-62.5
5456,1031.25,31.25,-62.5
5466,1031.25,0,-62.5
5476,1062.5,31.25,-62.5
5487,1031.25,31.25,-62.5
5497,1031.25,31.25,-62.5
5507,1031.25,31.25,-62.5
5517,1031.25,31.25,-62.5
5528,1000,31.25,-62.5
5538,1000,31.25,-62.5
5548,1031.25,31.25,-62.5
5558,1031.25,31.25,-62.5
5568,1031.25,31.25,-62.5
5578,1031.25,31.25,-62.5
5588,1031.25,31.25,-62.5
5599,1031.25,31.25,-62.5
5610,1031.25,31.25,-62.5
5621,1062.5,62.5,-62.5
5631,1062.5,62.5,-62.5
5641,1031.25,31.25,-62.5
5651,1031.25,31.25,-62.5
5661,1031.25,31.25,-62.5
5671,1031.25,31.25,-31.25
5683,1031.25,31.25,-62.5
5693,1031.25,31.25,-62.5
5703,1031.25,31.25,-62.5
5714,1031.25,31.25,-62.5
5725,1031.25,31.25,-93.75
5735,1031.25,31.25,-62.5
5746,1031.25,31.25,-62.5
5756,1031.25,31.25,-62.5
5766,1031.25,31.25,-62.5
5776,1031.25,31.25,-62.5
5786,1031.25,31.25,-62.5
5796,1031.25,31.25,-62.5
5806,1031.25,31.25,-62.5
5816,1031.25,31.25,-62.5
5826,1031.25,31.25,-62.5
5836,1031.25,31.25,-62.5
5846,1031.25,31.25,-62.5
5856,1031.25,31.25,-62.5
5866,1031.25,31.25,-93.75
5878,1031.25,62.5,-93.75
5888,1031.25,31.25,-62.5
5898,1031.25,31.25,-62.5
5909,1031.25,31.25,-62.5
5920,1000,0,-93.75
5930,1031.25,31.25,-62.5
5940,1031.25,31.25,-62.5
5950,1031.25,31.25,-62.5
5960,1031.25,31.25,-62.5
5971,1031.25,31.25,-62.5
5981,1031.25,31.25,-62.5
5991,1031.25,31.25,-62.5
6001,1031.25,31.25,-62.5
6011,1031.25,31.25,-62.5
6021,1031.25,31.25,-62.5
6031,1031.25,31.25,-93.75
6041,1031.25,31.25,-62.5
6051,1031.25,31.25,-62.5
6061,1031.25,31.25,-62.5
6073,1031.25,31.25,-62.5
6084,1031.25,31.25,-62.5
6095,1031.25,31.25,-62.5
6105,1031.25,31.25,-62.5
6115,1031.25,31.25,-62.5
6126,1031.25,31.25,-62.5
6136,1031.25,31.25,-62.5
6146,1031.25,62.5,-62.5
6156,1031.25,31.25,-62.5
6166,1031.25,31.25,-62.5
6176,1031.25,31.25,-62.5
6186,1031.25,31.25,-62.5
6196,1000,31.25,-62.5
6206,1031.25,31.25,-62.5
6216,1031.25,31.25,-62.5
6226,1031.25,62.5,-62.5
6236,1031.25,31.25,-62.5
6246,1031.25,0,-62.5
6256,1031.25,31.25,-62.5
6268,1031.25,0,-62.5
6278,1031.25,0,-62.5
6288,1031.25,31.25,-62.5
6299,1031.25,31.25,-62.5
6310,1031.25,31.25,-62.5
6321,1031.25,31.25,-62.5
6331,1031.25,31.25,-62.5
6341,1031.25,31.25,-62.5
6351,1031.25,31.25,-62.5
6361,1031.25,31.25,-62.5
6371,1031.25,31.25,-62.5
6381,1031.25,31.25,-62.5
6391,1031.25,62.5,-62.5
6401,1031.25,62.5,-62.5
6411,1031.25,62.5,-62.5
6421,1031.25,31.25,-62.5
6431,1031.25,31.25,-62.5
6441,1031.25,31.25,-62.5
6451,1062.5,31.25,-62.5
6463,1031.25,31.25,-62.5
6473,1031.25,31.25,-62.5
6483,1031.25,31.25,-62.5
6493,1031.25,31.25,-62.5
6503,1000,31.25,-62.5
6513,1000,31.25,-62.5
6523,1031.25,31.25,-62.5
6533,1031.25,31.25,-62.5
6543,1031.25,0,-62.5
6553,1031.25,31.25,-62.5
6563,1031.25,31.25,-31.25
6574,1031.25,31.25,-62.5
6585,1031.25,31.25,-31.25
6596,1031.25,31.25,-62.5
6606,1031.25,31.25,-62.5
6616,1031.25,31.25,-93.75
6626,1031.25,31.25,-62.5
6636,1031.25,31.25,-62.5
6646,1031.25,31.25,-31.25
6658,1031.25,31.25,-31.25
6668,1000,31.25,-62.5
6678,1031.25,31.25,-62.5
6689,1031.25,31.25,-31.25
6700,1031.25,31.25,-62.5
6710,1031.25,62.5,-62.5
6720,1000,31.25,-62.5
6730,1031.25,31.25,-62.5
6741,1031.25,31.25,-62.5
6751,1031.25,31.25,-62.5
6761,1031.25,31.25,-62.5
6771,1031.25,31.25,-62.5
6781,1031.25,31.25,-62.5
6791,1031.25,31.25,-62.5
6801,1031.25,31.25,-62.5
6811,1031.25,31.25,-62.5
6821,1031.25,31.25,-62.5
6831,1031.25,31.25,-62.5
6841,1031.25,62.5,-62.5
6853,1031.25,31.25,-62.5
6863,1031.25,62.5,-62.5
6873,1031.25,31.25,-62.5
6884,1031.25,31.25,-31.25
6895,1031.25,62.5,-62.5
6906,1031.25,31.25,-62.5
6916,1031.25,31.25,-62.5
6926,1031.25,31.25,-62.5
6936,1031.25,31.25,-62.5
6946,1031.25,31.25,-62.5
6956,1031.25,31.25,-62.5
6966,1031.25,31.25,-31.25
6976,1031.25,31.25,-62.5
6986,1031.25,31.25,-62.5
6996,1031.25,31.25,-62.5
7006,1062.5,31.25,-62.5
7016,1031.25,31.25,-93.75
7026,1031.25,31.25,-62.5
7036,1031.25,31.25,-31.25
7048,1000,31.25,-62.5
7058,1031.25,31.25,-31.25
7068,1000,31.25,-62.5
7079,1031.25,31.25,-62.5
7090,1000,31.25,-31.25
7100,1031.25,31.25,-31.25
7110,1031.25,31.25,-62.5
7120,1031.25,31.25,-62.5
7130,1031.25,62.5,-62.5
7140,1031.25,31.25,-31.25
7151,1031.25,62.5,-62.5
7161,1031.25,31.25,-62.5
7171,1031.25,31.25,-62.5
7181,1031.25,31.25,-62.5
7191,1031.25,31.25,-62.5
7201,1031.25,31.25,-62.5
7211,1000,31.25,-62.5
7221,1031.25,31.25,-31.25
7231,1031.25,31.25,-62.5
7243,1031.25,31.25,-62.5
7253,1031.25,31.25,-62.5
7263,1031.25,31.25,-62.5
7274,1031.25,31.25,-62.5
7285,1031.25,31.25,-62.5
7295,1031.25,31.25,-31.25
7305,1031.25,31.25,-62.5
7315,1031.25,31.25,-62.5
7326,1031.25,31.25,-62.5
7336,1031.25,31.25,-62.5
7346,1031.25,31.25,-62.5
7356,1031.25,62.5,-62.5
7366,1031.25,31.25,-62.5
7376,1031.25,31.25,-62.5
7386,1031.25,31.25,-62.5
7396,1031.25,0,-62.5
7406,1031.25,31.25,-62.5
7416,1031.25,31.25,-62.5
7426,1031.25,31.25,-62.5
7438,1031.25,31.25,-62.5
7448,1031.25,31.25,-62.5
7458,1031.25,62.5,-62.5
7468,1031.25,31.25,-62.5
7478,1031.25,62.5,-62.5
7488,1031.25,31.25,-31.25
7498,1031.25,31.25,-62.5
7508,1031.25,31.25,-62.5
7518,1031.25,31.25,-62.5
7528,1031.25,31.25,-62.5
7538,1031.25,31.25,-62.5
7549,1031.25,31.25,-62.5
7560,1031.25,31.25,-31.25
7571,1031.25,31.25,-62.5
7581,1031.25,31.25,-62.5
7591,1031.25,31.25,-62.5
7601,1031.25,31.25,-62.5
7611,1031.25,31.25,-62.5
7621,1031.25,31.25,-31.25
7633,1031.25,31.25,-31.25
7643,1031.25,31.25,-62.5
7653,1031.25,31.25,-62.5
7664,1031.25,31.25,-62.5
7675,1031.25,31.25,-62.5
7685,1000,0,-62.5
7695,1000,31.25,-62.5
7705,1031.25,31.25,-62.5
7716,1062.5,31.25,-62.5
7726,1062.5,31.25,-62.5
7736,1031.25,31.25,-62.5
7746,1031.25,31.25,-62.5
7756,1031.25,31.25,-62.5
7766,1031.25,31.25,-62.5
7776,1031.25,31.25,-62.5
7786,1031.25,31.25,-62.5
7796,1031.25,31.25,-62.5
7806,1031.25,31.25,-62.5
7816,1031.25,31.25,-62.5
7828,1031.25,31.25,-62.5
7838,1031.25,31.25,-62.5
7848,1031.25,31.25,-62.5
7859,1031.25,31.25,-62.5
7870,1031.25,31.25,-62.5
7881,1031.25,31.25,-62.5
7891,1031.25,31.25,-62.5
7901,1000,31.25,-31.25
7911,1031.25,31.25,-62.5
7921,1000,31.25,-62.5
7932,1031.25,31.25,-62.5
7942,1000,31.25,-31.25
7953,1031.25,31.25,-62.5
7963,1031.25,31.25,-31.25
7974,1031.25,31.25,-62.5
7984,1031.25,31.25,-62.5
7995,1031.25,31.25,-62.5
8005,1000,31.25,-62.5
8015,1031.25,31.25,-62.5
8025,1031.25,31.25,-62.5
8035,1031.25,31.25,-62.5
8045,1031.25,31.25,-62.5
8056,1031.25,31.25,-62.5
8066,1031.25,31.25,-62.5
8076,1031.25,31.25,-62.5
8086,1031.25,31.25,-62.5
8096,1031.25,62.5,-31.25
8106,1031.25,31.25,-62.5
8116,1031.25,31.25,-62.5
8126,1031.25,31.25,-62.5
8136,1031.25,31.25,-31.25
8146,1031.25,31.25,-62.5
8156,1031.25,62.5,-62.5
8166,1031.25,62.5,-62.5
8176,1031.25,62.5,-62.5
8186,1031.25,31.25,-62.5
8196,1031.25,62.5,-62.5
8206,1031.25,31.25,-62.5
8217,1031.25,31.25,-62.5
8228,1031.25,31.25,-62.5
8238,1031.25,31.25,-62.5
8249,1031.25,31.25,-31.25
8259,1031.25,31.25,-62.5
8270,1031.25,31.25,-62.5
8280,1031.25,62.5,-31.25
8291,1031.25,31.25,-31.25
8301,1031.25,31.25,-62.5
8311,1031.25,31.25,-31.25
8321,1031.25,31.25,-31.25
8331,1031.25,31.25,-31.25
8341,1031.25,31.25,-62.5
8351,1031.25,31.25,-31.25
8361,1031.25,31.25,-62.5
8371,1031.25,31.25,-62.5
8381,1031.25,31.25,-31.25
8391,1031.25,31.25,-31.25
8401,1031.25,31.25,-62.5
8412,1031.25,31.25,-62.5
8423,1031.25,62.5,-62.5
8433,1062.5,62.5,-62.5
8444,1031.25,31.25,-62.5
8454,1000,31.25,-62.5
8465,1031.25,62.5,-62.5
8475,1000,31.25,-62.5
8485,1000,31.25,-62.5
8495,1031.25,31.25,-62.5
8505,1031.25,31.25,-62.5
8515,1031.25,62.5,-31.25
